TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,alpha,egs,r
Reward,MostlyReward,j,645,5,61,2,0.5,0.45,1
Reward,MostlyReward,j,645,6,62,2,0.5,0.45,1
Reward,MostlyReward,j,645,7,63,2,0.5,0.45,1
Reward,MostlyReward,j,645,0,0,3,0.5,0.45,1
Reward,MostlyReward,f,645,1,1,3,0.5,0.45,1
Punishment,MostlyReward,j,645,2,2,3,0.5,0.45,1
Reward,MostlyReward,f,645,3,3,3,0.5,0.45,1
Reward,MostlyReward,f,645,4,4,3,0.5,0.45,1
Reward,MostlyReward,j,645,5,5,3,0.5,0.45,1
Neutral,MostlyReward,f,645,6,6,3,0.5,0.45,1
Reward,MostlyReward,f,645,7,7,3,0.5,0.45,1
Reward,MostlyPunishment,j,645,0,8,3,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,9,3,0.5,0.45,1
Punishment,MostlyPunishment,j,645,2,10,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,11,3,0.5,0.45,1
Neutral,MostlyPunishment,j,645,4,12,3,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,13,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,14,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,15,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,16,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,17,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,2,18,3,0.5,0.45,1
Neutral,MostlyPunishment,f,645,3,19,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,4,20,3,0.5,0.45,1
Neutral,MostlyPunishment,j,645,5,21,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,22,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,23,3,0.5,0.45,1
Reward,MostlyReward,f,645,0,24,3,0.5,0.45,1
Reward,MostlyReward,f,645,1,25,3,0.5,0.45,1
Punishment,MostlyReward,f,645,2,26,3,0.5,0.45,1
Reward,MostlyReward,f,645,3,27,3,0.5,0.45,1
Punishment,MostlyReward,f,645,4,28,3,0.5,0.45,1
Reward,MostlyReward,f,645,5,29,3,0.5,0.45,1
Reward,MostlyReward,f,645,6,30,3,0.5,0.45,1
Reward,MostlyReward,f,645,7,31,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,32,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,33,3,0.5,0.45,1
Reward,MostlyPunishment,f,645,2,34,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,35,3,0.5,0.45,1
Reward,MostlyPunishment,f,645,4,36,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,37,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,38,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,39,3,0.5,0.45,1
Reward,MostlyReward,f,645,0,40,3,0.5,0.45,1
Neutral,MostlyReward,f,645,1,41,3,0.5,0.45,1
Reward,MostlyReward,f,645,2,42,3,0.5,0.45,1
Reward,MostlyReward,f,645,3,43,3,0.5,0.45,1
Reward,MostlyReward,f,645,4,44,3,0.5,0.45,1
Reward,MostlyReward,f,645,5,45,3,0.5,0.45,1
Neutral,MostlyReward,f,645,6,46,3,0.5,0.45,1
Reward,MostlyReward,f,645,7,47,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,48,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,49,3,0.5,0.45,1
Reward,MostlyPunishment,f,645,2,50,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,51,3,0.5,0.45,1
Reward,MostlyPunishment,f,645,4,52,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,53,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,54,3,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,55,3,0.5,0.45,1
Reward,MostlyReward,f,645,0,56,3,0.5,0.45,1
Reward,MostlyReward,f,645,1,57,3,0.5,0.45,1
Punishment,MostlyReward,f,645,2,58,3,0.5,0.45,1
Reward,MostlyReward,f,645,3,59,3,0.5,0.45,1
Punishment,MostlyReward,f,645,4,60,3,0.5,0.45,1
Reward,MostlyReward,f,645,5,61,3,0.5,0.45,1
Reward,MostlyReward,f,645,6,62,3,0.5,0.45,1
Reward,MostlyReward,f,645,7,63,3,0.5,0.45,1
Reward,MostlyReward,j,645,0,0,4,0.5,0.45,1
Reward,MostlyReward,f,645,1,1,4,0.5,0.45,1
Punishment,MostlyReward,j,645,2,2,4,0.5,0.45,1
Reward,MostlyReward,f,645,3,3,4,0.5,0.45,1
Reward,MostlyReward,j,645,4,4,4,0.5,0.45,1
Reward,MostlyReward,f,645,5,5,4,0.5,0.45,1
Neutral,MostlyReward,f,645,6,6,4,0.5,0.45,1
Reward,MostlyReward,f,645,7,7,4,0.5,0.45,1
Reward,MostlyPunishment,j,645,0,8,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,9,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,2,10,4,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,11,4,0.5,0.45,1
Neutral,MostlyPunishment,j,645,4,12,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,13,4,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,14,4,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,15,4,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,16,4,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,17,4,0.5,0.45,1
Punishment,MostlyPunishment,f,645,2,18,4,0.5,0.45,1
Neutral,MostlyPunishment,f,645,3,19,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,4,20,4,0.5,0.45,1
Neutral,MostlyPunishment,j,645,5,21,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,22,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,23,4,0.5,0.45,1
Reward,MostlyReward,j,645,0,24,4,0.5,0.45,1
Reward,MostlyReward,j,645,1,25,4,0.5,0.45,1
Punishment,MostlyReward,j,645,2,26,4,0.5,0.45,1
Reward,MostlyReward,j,645,3,27,4,0.5,0.45,1
Punishment,MostlyReward,j,645,4,28,4,0.5,0.45,1
Reward,MostlyReward,j,645,5,29,4,0.5,0.45,1
Reward,MostlyReward,j,645,6,30,4,0.5,0.45,1
Reward,MostlyReward,j,645,7,31,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,0,32,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,33,4,0.5,0.45,1
Reward,MostlyPunishment,j,645,2,34,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,35,4,0.5,0.45,1
Reward,MostlyPunishment,j,645,4,36,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,37,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,38,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,39,4,0.5,0.45,1
Reward,MostlyReward,j,645,0,40,4,0.5,0.45,1
Neutral,MostlyReward,j,645,1,41,4,0.5,0.45,1
Reward,MostlyReward,j,645,2,42,4,0.5,0.45,1
Reward,MostlyReward,j,645,3,43,4,0.5,0.45,1
Reward,MostlyReward,j,645,4,44,4,0.5,0.45,1
Reward,MostlyReward,j,645,5,45,4,0.5,0.45,1
Neutral,MostlyReward,j,645,6,46,4,0.5,0.45,1
Reward,MostlyReward,j,645,7,47,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,0,48,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,49,4,0.5,0.45,1
Reward,MostlyPunishment,j,645,2,50,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,51,4,0.5,0.45,1
Reward,MostlyPunishment,j,645,4,52,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,53,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,54,4,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,55,4,0.5,0.45,1
Reward,MostlyReward,j,645,0,56,4,0.5,0.45,1
Reward,MostlyReward,j,645,1,57,4,0.5,0.45,1
Punishment,MostlyReward,j,645,2,58,4,0.5,0.45,1
Reward,MostlyReward,j,645,3,59,4,0.5,0.45,1
Punishment,MostlyReward,j,645,4,60,4,0.5,0.45,1
Reward,MostlyReward,j,645,5,61,4,0.5,0.45,1
Reward,MostlyReward,j,645,6,62,4,0.5,0.45,1
Reward,MostlyReward,j,645,7,63,4,0.5,0.45,1
Reward,MostlyReward,f,645,0,0,5,0.5,0.45,1
Reward,MostlyReward,j,645,1,1,5,0.5,0.45,1
Punishment,MostlyReward,f,645,2,2,5,0.5,0.45,1
Reward,MostlyReward,j,645,3,3,5,0.5,0.45,1
Reward,MostlyReward,j,645,4,4,5,0.5,0.45,1
Reward,MostlyReward,f,645,5,5,5,0.5,0.45,1
Neutral,MostlyReward,f,645,6,6,5,0.5,0.45,1
Reward,MostlyReward,j,645,7,7,5,0.5,0.45,1
Reward,MostlyPunishment,j,645,0,8,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,9,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,2,10,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,11,5,0.5,0.45,1
Neutral,MostlyPunishment,j,645,4,12,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,13,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,14,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,15,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,0,16,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,17,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,2,18,5,0.5,0.45,1
Neutral,MostlyPunishment,j,645,3,19,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,4,20,5,0.5,0.45,1
Neutral,MostlyPunishment,j,645,5,21,5,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,22,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,23,5,0.5,0.45,1
Reward,MostlyReward,f,645,0,24,5,0.5,0.45,1
Reward,MostlyReward,f,645,1,25,5,0.5,0.45,1
Punishment,MostlyReward,f,645,2,26,5,0.5,0.45,1
Reward,MostlyReward,f,645,3,27,5,0.5,0.45,1
Punishment,MostlyReward,f,645,4,28,5,0.5,0.45,1
Reward,MostlyReward,f,645,5,29,5,0.5,0.45,1
Reward,MostlyReward,f,645,6,30,5,0.5,0.45,1
Reward,MostlyReward,f,645,7,31,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,32,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,33,5,0.5,0.45,1
Reward,MostlyPunishment,f,645,2,34,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,35,5,0.5,0.45,1
Reward,MostlyPunishment,f,645,4,36,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,37,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,38,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,39,5,0.5,0.45,1
Reward,MostlyReward,f,645,0,40,5,0.5,0.45,1
Neutral,MostlyReward,f,645,1,41,5,0.5,0.45,1
Reward,MostlyReward,f,645,2,42,5,0.5,0.45,1
Reward,MostlyReward,f,645,3,43,5,0.5,0.45,1
Reward,MostlyReward,f,645,4,44,5,0.5,0.45,1
Reward,MostlyReward,f,645,5,45,5,0.5,0.45,1
Neutral,MostlyReward,f,645,6,46,5,0.5,0.45,1
Reward,MostlyReward,f,645,7,47,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,48,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,49,5,0.5,0.45,1
Reward,MostlyPunishment,f,645,2,50,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,51,5,0.5,0.45,1
Reward,MostlyPunishment,f,645,4,52,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,53,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,54,5,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,55,5,0.5,0.45,1
Reward,MostlyReward,f,645,0,56,5,0.5,0.45,1
Reward,MostlyReward,f,645,1,57,5,0.5,0.45,1
Punishment,MostlyReward,f,645,2,58,5,0.5,0.45,1
Reward,MostlyReward,f,645,3,59,5,0.5,0.45,1
Punishment,MostlyReward,f,645,4,60,5,0.5,0.45,1
Reward,MostlyReward,f,645,5,61,5,0.5,0.45,1
Reward,MostlyReward,f,645,6,62,5,0.5,0.45,1
Reward,MostlyReward,f,645,7,63,5,0.5,0.45,1
Reward,MostlyReward,j,645,0,0,6,0.5,0.45,1
Reward,MostlyReward,f,645,1,1,6,0.5,0.45,1
Punishment,MostlyReward,j,645,2,2,6,0.5,0.45,1
Reward,MostlyReward,f,645,3,3,6,0.5,0.45,1
Reward,MostlyReward,f,645,4,4,6,0.5,0.45,1
Reward,MostlyReward,j,645,5,5,6,0.5,0.45,1
Neutral,MostlyReward,f,645,6,6,6,0.5,0.45,1
Reward,MostlyReward,j,645,7,7,6,0.5,0.45,1
Reward,MostlyPunishment,j,645,0,8,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,9,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,2,10,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,11,6,0.5,0.45,1
Neutral,MostlyPunishment,j,645,4,12,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,13,6,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,14,6,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,15,6,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,16,6,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,17,6,0.5,0.45,1
Punishment,MostlyPunishment,f,645,2,18,6,0.5,0.45,1
Neutral,MostlyPunishment,f,645,3,19,6,0.5,0.45,1
Punishment,MostlyPunishment,f,645,4,20,6,0.5,0.45,1
Neutral,MostlyPunishment,f,645,5,21,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,22,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,23,6,0.5,0.45,1
Reward,MostlyReward,j,645,0,24,6,0.5,0.45,1
Reward,MostlyReward,j,645,1,25,6,0.5,0.45,1
Punishment,MostlyReward,j,645,2,26,6,0.5,0.45,1
Reward,MostlyReward,j,645,3,27,6,0.5,0.45,1
Punishment,MostlyReward,j,645,4,28,6,0.5,0.45,1
Reward,MostlyReward,j,645,5,29,6,0.5,0.45,1
Reward,MostlyReward,j,645,6,30,6,0.5,0.45,1
Reward,MostlyReward,j,645,7,31,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,0,32,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,33,6,0.5,0.45,1
Reward,MostlyPunishment,j,645,2,34,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,35,6,0.5,0.45,1
Reward,MostlyPunishment,j,645,4,36,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,37,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,38,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,39,6,0.5,0.45,1
Reward,MostlyReward,j,645,0,40,6,0.5,0.45,1
Neutral,MostlyReward,j,645,1,41,6,0.5,0.45,1
Reward,MostlyReward,j,645,2,42,6,0.5,0.45,1
Reward,MostlyReward,j,645,3,43,6,0.5,0.45,1
Reward,MostlyReward,j,645,4,44,6,0.5,0.45,1
Reward,MostlyReward,j,645,5,45,6,0.5,0.45,1
Neutral,MostlyReward,j,645,6,46,6,0.5,0.45,1
Reward,MostlyReward,j,645,7,47,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,0,48,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,49,6,0.5,0.45,1
Reward,MostlyPunishment,j,645,2,50,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,51,6,0.5,0.45,1
Reward,MostlyPunishment,j,645,4,52,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,53,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,54,6,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,55,6,0.5,0.45,1
Reward,MostlyReward,j,645,0,56,6,0.5,0.45,1
Reward,MostlyReward,j,645,1,57,6,0.5,0.45,1
Punishment,MostlyReward,j,645,2,58,6,0.5,0.45,1
Reward,MostlyReward,j,645,3,59,6,0.5,0.45,1
Punishment,MostlyReward,j,645,4,60,6,0.5,0.45,1
Reward,MostlyReward,j,645,5,61,6,0.5,0.45,1
Reward,MostlyReward,j,645,6,62,6,0.5,0.45,1
Reward,MostlyReward,j,645,7,63,6,0.5,0.45,1
Reward,MostlyReward,j,645,0,0,7,0.5,0.45,1
Reward,MostlyReward,f,645,1,1,7,0.5,0.45,1
Punishment,MostlyReward,f,645,2,2,7,0.5,0.45,1
Reward,MostlyReward,j,645,3,3,7,0.5,0.45,1
Reward,MostlyReward,j,645,4,4,7,0.5,0.45,1
Reward,MostlyReward,f,645,5,5,7,0.5,0.45,1
Neutral,MostlyReward,j,645,6,6,7,0.5,0.45,1
Reward,MostlyReward,j,645,7,7,7,0.5,0.45,1
Reward,MostlyPunishment,f,645,0,8,7,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,9,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,2,10,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,11,7,0.5,0.45,1
Neutral,MostlyPunishment,f,645,4,12,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,13,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,14,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,15,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,0,16,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,17,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,2,18,7,0.5,0.45,1
Neutral,MostlyPunishment,j,645,3,19,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,4,20,7,0.5,0.45,1
Neutral,MostlyPunishment,j,645,5,21,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,22,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,23,7,0.5,0.45,1
Reward,MostlyReward,j,645,0,24,7,0.5,0.45,1
Reward,MostlyReward,j,645,1,25,7,0.5,0.45,1
Punishment,MostlyReward,j,645,2,26,7,0.5,0.45,1
Reward,MostlyReward,j,645,3,27,7,0.5,0.45,1
Punishment,MostlyReward,j,645,4,28,7,0.5,0.45,1
Reward,MostlyReward,j,645,5,29,7,0.5,0.45,1
Reward,MostlyReward,j,645,6,30,7,0.5,0.45,1
Reward,MostlyReward,j,645,7,31,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,0,32,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,33,7,0.5,0.45,1
Reward,MostlyPunishment,j,645,2,34,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,35,7,0.5,0.45,1
Reward,MostlyPunishment,j,645,4,36,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,37,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,38,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,39,7,0.5,0.45,1
Reward,MostlyReward,j,645,0,40,7,0.5,0.45,1
Neutral,MostlyReward,j,645,1,41,7,0.5,0.45,1
Reward,MostlyReward,j,645,2,42,7,0.5,0.45,1
Reward,MostlyReward,j,645,3,43,7,0.5,0.45,1
Reward,MostlyReward,j,645,4,44,7,0.5,0.45,1
Reward,MostlyReward,j,645,5,45,7,0.5,0.45,1
Neutral,MostlyReward,j,645,6,46,7,0.5,0.45,1
Reward,MostlyReward,j,645,7,47,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,0,48,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,49,7,0.5,0.45,1
Reward,MostlyPunishment,j,645,2,50,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,51,7,0.5,0.45,1
Reward,MostlyPunishment,j,645,4,52,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,5,53,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,6,54,7,0.5,0.45,1
Punishment,MostlyPunishment,j,645,7,55,7,0.5,0.45,1
Reward,MostlyReward,j,645,0,56,7,0.5,0.45,1
Reward,MostlyReward,j,645,1,57,7,0.5,0.45,1
Punishment,MostlyReward,j,645,2,58,7,0.5,0.45,1
Reward,MostlyReward,j,645,3,59,7,0.5,0.45,1
Punishment,MostlyReward,j,645,4,60,7,0.5,0.45,1
Reward,MostlyReward,j,645,5,61,7,0.5,0.45,1
Reward,MostlyReward,j,645,6,62,7,0.5,0.45,1
Reward,MostlyReward,j,645,7,63,7,0.5,0.45,1
Reward,MostlyReward,j,645,0,0,8,0.5,0.45,1
Reward,MostlyReward,f,645,1,1,8,0.5,0.45,1
Punishment,MostlyReward,j,645,2,2,8,0.5,0.45,1
Reward,MostlyReward,f,645,3,3,8,0.5,0.45,1
Reward,MostlyReward,f,645,4,4,8,0.5,0.45,1
Reward,MostlyReward,f,645,5,5,8,0.5,0.45,1
Neutral,MostlyReward,j,645,6,6,8,0.5,0.45,1
Reward,MostlyReward,j,645,7,7,8,0.5,0.45,1
Reward,MostlyPunishment,f,645,0,8,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,9,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,2,10,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,11,8,0.5,0.45,1
Neutral,MostlyPunishment,j,645,4,12,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,13,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,14,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,15,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,16,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,17,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,2,18,8,0.5,0.45,1
Neutral,MostlyPunishment,f,645,3,19,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,4,20,8,0.5,0.45,1
Neutral,MostlyPunishment,f,645,5,21,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,22,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,23,8,0.5,0.45,1
Reward,MostlyReward,f,645,0,24,8,0.5,0.45,1
Reward,MostlyReward,f,645,1,25,8,0.5,0.45,1
Punishment,MostlyReward,f,645,2,26,8,0.5,0.45,1
Reward,MostlyReward,f,645,3,27,8,0.5,0.45,1
Punishment,MostlyReward,f,645,4,28,8,0.5,0.45,1
Reward,MostlyReward,f,645,5,29,8,0.5,0.45,1
Reward,MostlyReward,f,645,6,30,8,0.5,0.45,1
Reward,MostlyReward,f,645,7,31,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,32,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,33,8,0.5,0.45,1
Reward,MostlyPunishment,f,645,2,34,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,35,8,0.5,0.45,1
Reward,MostlyPunishment,f,645,4,36,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,37,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,38,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,39,8,0.5,0.45,1
Reward,MostlyReward,f,645,0,40,8,0.5,0.45,1
Neutral,MostlyReward,f,645,1,41,8,0.5,0.45,1
Reward,MostlyReward,f,645,2,42,8,0.5,0.45,1
Reward,MostlyReward,f,645,3,43,8,0.5,0.45,1
Reward,MostlyReward,f,645,4,44,8,0.5,0.45,1
Reward,MostlyReward,f,645,5,45,8,0.5,0.45,1
Neutral,MostlyReward,f,645,6,46,8,0.5,0.45,1
Reward,MostlyReward,f,645,7,47,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,48,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,49,8,0.5,0.45,1
Reward,MostlyPunishment,f,645,2,50,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,51,8,0.5,0.45,1
Reward,MostlyPunishment,f,645,4,52,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,53,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,54,8,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,55,8,0.5,0.45,1
Reward,MostlyReward,f,645,0,56,8,0.5,0.45,1
Reward,MostlyReward,f,645,1,57,8,0.5,0.45,1
Punishment,MostlyReward,f,645,2,58,8,0.5,0.45,1
Reward,MostlyReward,f,645,3,59,8,0.5,0.45,1
Punishment,MostlyReward,f,645,4,60,8,0.5,0.45,1
Reward,MostlyReward,f,645,5,61,8,0.5,0.45,1
Reward,MostlyReward,f,645,6,62,8,0.5,0.45,1
Reward,MostlyReward,f,645,7,63,8,0.5,0.45,1
Reward,MostlyReward,j,645,0,0,9,0.5,0.45,1
Reward,MostlyReward,f,645,1,1,9,0.5,0.45,1
Punishment,MostlyReward,f,645,2,2,9,0.5,0.45,1
Reward,MostlyReward,j,645,3,3,9,0.5,0.45,1
Reward,MostlyReward,j,645,4,4,9,0.5,0.45,1
Reward,MostlyReward,j,645,5,5,9,0.5,0.45,1
Neutral,MostlyReward,f,645,6,6,9,0.5,0.45,1
Reward,MostlyReward,f,645,7,7,9,0.5,0.45,1
Reward,MostlyPunishment,j,645,0,8,9,0.5,0.45,1
Punishment,MostlyPunishment,j,645,1,9,9,0.5,0.45,1
Punishment,MostlyPunishment,j,645,2,10,9,0.5,0.45,1
Punishment,MostlyPunishment,j,645,3,11,9,0.5,0.45,1
Neutral,MostlyPunishment,j,645,4,12,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,13,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,14,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,15,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,16,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,17,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,2,18,9,0.5,0.45,1
Neutral,MostlyPunishment,f,645,3,19,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,4,20,9,0.5,0.45,1
Neutral,MostlyPunishment,f,645,5,21,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,22,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,23,9,0.5,0.45,1
Reward,MostlyReward,f,645,0,24,9,0.5,0.45,1
Reward,MostlyReward,f,645,1,25,9,0.5,0.45,1
Punishment,MostlyReward,f,645,2,26,9,0.5,0.45,1
Reward,MostlyReward,f,645,3,27,9,0.5,0.45,1
Punishment,MostlyReward,f,645,4,28,9,0.5,0.45,1
Reward,MostlyReward,f,645,5,29,9,0.5,0.45,1
Reward,MostlyReward,f,645,6,30,9,0.5,0.45,1
Reward,MostlyReward,f,645,7,31,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,0,32,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,1,33,9,0.5,0.45,1
Reward,MostlyPunishment,f,645,2,34,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,3,35,9,0.5,0.45,1
Reward,MostlyPunishment,f,645,4,36,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,5,37,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,6,38,9,0.5,0.45,1
Punishment,MostlyPunishment,f,645,7,39,9,0.5,0.45,1
Reward,MostlyReward,f,645,0,40,9,0.5,0.45,1
